"id","summary_title","description","created","modified","URI","apiURI","parentTitle","parentURI","parentAPIURI","relatedTitle","relatedURI","relatedAPIURI"
"term-10373","Koryo Dynasty","NULL","974419200000","1312636116000","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-10373","https://data.fitzmuseum.cam.ac.uk/api/v1/periods/term-10373","<Korean periods>","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-10384","https://data.fitzmuseum.cam.ac.uk/api/v1/periods/term-10384","NULL","NULL","NULL"
"term-10537","Kassite","NULL","1312632483000","1312648407000","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-10537","https://data.fitzmuseum.cam.ac.uk/api/v1/periods/term-10537","<Mesopotamian periods>","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-10539","https://data.fitzmuseum.cam.ac.uk/api/v1/periods/term-10539","NULL","NULL","NULL"
"term-10542","Seleucid","NULL","1159747200000","1312659725000","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-10542","https://data.fitzmuseum.cam.ac.uk/api/v1/periods/term-10542","<Persian periods>","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-10547","https://data.fitzmuseum.cam.ac.uk/api/v1/periods/term-10547","Seleucia","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-121728","https://data.fitzmuseum.cam.ac.uk/api/v1/periods/term-121728"
"term-10543","Achaemenid","NULL","1312632483000","1621420805000","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-10543","https://data.fitzmuseum.cam.ac.uk/api/v1/periods/term-10543","<Persian periods>","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-10547","https://data.fitzmuseum.cam.ac.uk/api/v1/periods/term-10547","NULL","NULL","NULL"
"term-10546","Parthian","NULL","1312632483000","1312648259000","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-10546","https://data.fitzmuseum.cam.ac.uk/api/v1/periods/term-10546","<Persian periods>","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-10547","https://data.fitzmuseum.cam.ac.uk/api/v1/periods/term-10547","NULL","NULL","NULL"
"term-10549","Sassanian","NULL","1159747200000","1599482385000","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-10549","https://data.fitzmuseum.cam.ac.uk/api/v1/periods/term-10549","<Persian periods>","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-10547","https://data.fitzmuseum.cam.ac.uk/api/v1/periods/term-10547","Sogdian Coins of Bukhara","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-117929","https://data.fitzmuseum.cam.ac.uk/api/v1/periods/term-117929"
"term-10575","Ptolemaic","NULL","1220918400000","1312659623000","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-10575","https://data.fitzmuseum.cam.ac.uk/api/v1/periods/term-10575","<Egyptian periods>","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-10577","https://data.fitzmuseum.cam.ac.uk/api/v1/periods/term-10577","Kings of Egypt","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-119611","https://data.fitzmuseum.cam.ac.uk/api/v1/periods/term-119611"
"term-10591","Byzantine","Refers to the style and period of Christian art that developed in the easstern Mediterranean during the Byzantine Empire (330 - 1453 CE), was carried throughout much of the Christian world, and lasted into the 16th century in eastern Europe. The style is characterized by imperial and religious subject matter, and a movement away from the original Greek naturalistic forms to favor ritualistic stylization, intended to suggest the spiritual. For the style and period of the Italian and western Mediterranean Christian world roughly from the foruth to the mid-eighth century CE, use ""Early Christian.""","1159747200000","1312659817000","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-10591","https://data.fitzmuseum.cam.ac.uk/api/v1/periods/term-10591","<Early Christian-Byzantine styles and periods>","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-9000","https://data.fitzmuseum.cam.ac.uk/api/v1/periods/term-9000","Early Christian","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-8999","https://data.fitzmuseum.cam.ac.uk/api/v1/periods/term-8999"
"term-10596","Late Medieval","Use with reference to the period c.1250 to as late as 1500 where the terms ""Gothic (Medieval)"" or ""Late Gothic"" are not appropriate.","1.265328e+12","1312637976000","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-10596","https://data.fitzmuseum.cam.ac.uk/api/v1/periods/term-10596","Medieval","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-10603","https://data.fitzmuseum.cam.ac.uk/api/v1/periods/term-10603","NULL","NULL","NULL"
"term-10603","Medieval","Refers to the period in the Christianized Roman Empire from roughly the fifth to the fifteenth century CE. The variety of styles that developed during this period are generally characterized by an evolution of the Greco-Roman tradition to incorporate Christian themes, the energetic spirit of the Celtic and Germanic peoples, and the thriving new towns populated by free men.","986774400000","1185535094000","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-10603","https://data.fitzmuseum.cam.ac.uk/api/v1/periods/term-10603","<Medieval styles and periods>","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-9173","https://data.fitzmuseum.cam.ac.uk/api/v1/periods/term-9173","NULL","NULL","NULL"
"term-10618","Renaissance","NULL","1259020800000","1341226631000","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-10618","https://data.fitzmuseum.cam.ac.uk/api/v1/periods/term-10618","<Renaissance-Baroque styles and periods>","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-9012","https://data.fitzmuseum.cam.ac.uk/api/v1/periods/term-9012","NULL","NULL","NULL"
"term-10619","Late Renaissance","NULL","1312636083000","1464175995000","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-10619","https://data.fitzmuseum.cam.ac.uk/api/v1/periods/term-10619","Renaissance","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-10618","https://data.fitzmuseum.cam.ac.uk/api/v1/periods/term-10618","NULL","NULL","NULL"
"term-106253","seventeenth century","NULL","943833600000","1263924798000","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-106253","https://data.fitzmuseum.cam.ac.uk/api/v1/periods/term-106253","NULL","NULL","NULL","NULL","NULL","NULL"
"term-106255","end of the seventeenth century","NULL","943833600000","1312633690000","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-106255","https://data.fitzmuseum.cam.ac.uk/api/v1/periods/term-106255","NULL","NULL","NULL","NULL","NULL","NULL"
"term-106256","early 16th Century","NULL","943833600000","1439823023000","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-106256","https://data.fitzmuseum.cam.ac.uk/api/v1/periods/term-106256","NULL","NULL","NULL","NULL","NULL","NULL"
"term-106294","unknown","NULL","944006400000","1233743769000","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-106294","https://data.fitzmuseum.cam.ac.uk/api/v1/periods/term-106294","NULL","NULL","NULL","NULL","NULL","NULL"
"term-106356","mid-16th Century","NULL","944438400000","1439303629000","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-106356","https://data.fitzmuseum.cam.ac.uk/api/v1/periods/term-106356","NULL","NULL","NULL","NULL","NULL","NULL"
"term-106363","early 15th Century","NULL","944438400000","1439822393000","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-106363","https://data.fitzmuseum.cam.ac.uk/api/v1/periods/term-106363","NULL","NULL","NULL","NULL","NULL","NULL"
"term-106400","18th century","NULL","944697600000","1463412122000","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-106400","https://data.fitzmuseum.cam.ac.uk/api/v1/periods/term-106400","NULL","NULL","NULL","NULL","NULL","NULL"
"term-106402","late 16th Century","NULL","944697600000","1507549633000","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-106402","https://data.fitzmuseum.cam.ac.uk/api/v1/periods/term-106402","NULL","NULL","NULL","NULL","NULL","NULL"
"term-106415","mid 14th Century","NULL","9.44784e+11","1439304088000","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-106415","https://data.fitzmuseum.cam.ac.uk/api/v1/periods/term-106415","NULL","NULL","NULL","NULL","NULL","NULL"
"term-106434","end of the 17th Century","NULL","945043200000","1312633753000","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-106434","https://data.fitzmuseum.cam.ac.uk/api/v1/periods/term-106434","NULL","NULL","NULL","NULL","NULL","NULL"
"term-106437","late 15th century","NULL","945043200000","1439219128000","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-106437","https://data.fitzmuseum.cam.ac.uk/api/v1/periods/term-106437","NULL","NULL","NULL","NULL","NULL","NULL"
"term-106440","end of the fifteenth or early sixteenth century","NULL","945043200000","1312633756000","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-106440","https://data.fitzmuseum.cam.ac.uk/api/v1/periods/term-106440","NULL","NULL","NULL","NULL","NULL","NULL"
"term-106447","17th Century","NULL","945129600000","1507547841000","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-106447","https://data.fitzmuseum.cam.ac.uk/api/v1/periods/term-106447","NULL","NULL","NULL","NULL","NULL","NULL"
"term-106451","mid 18th Century","NULL","945129600000","1439303875000","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-106451","https://data.fitzmuseum.cam.ac.uk/api/v1/periods/term-106451","NULL","NULL","NULL","NULL","NULL","NULL"
"term-106453","late 17th Century","NULL","945129600000","1439220940000","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-106453","https://data.fitzmuseum.cam.ac.uk/api/v1/periods/term-106453","NULL","NULL","NULL","NULL","NULL","NULL"
"term-106459","late 13th Century","NULL","945302400000","1439221636000","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-106459","https://data.fitzmuseum.cam.ac.uk/api/v1/periods/term-106459","NULL","NULL","NULL","NULL","NULL","NULL"
"term-106469","second half of 14th Century","NULL","945302400000","1440512964000","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-106469","https://data.fitzmuseum.cam.ac.uk/api/v1/periods/term-106469","NULL","NULL","NULL","NULL","NULL","NULL"
"term-106471","14th/15th Century","NULL","945388800000","1444824196000","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-106471","https://data.fitzmuseum.cam.ac.uk/api/v1/periods/term-106471","NULL","NULL","NULL","NULL","NULL","NULL"
"term-106494","early-18th Century","NULL","945734400000","1312633803000","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-106494","https://data.fitzmuseum.cam.ac.uk/api/v1/periods/term-106494","NULL","NULL","NULL","NULL","NULL","NULL"
"term-106496","mid-18th Century","NULL","945734400000","1439303525000","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-106496","https://data.fitzmuseum.cam.ac.uk/api/v1/periods/term-106496","NULL","NULL","NULL","NULL","NULL","NULL"
"term-106498","early 19th Century","NULL","945820800000","1507547794000","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-106498","https://data.fitzmuseum.cam.ac.uk/api/v1/periods/term-106498","NULL","NULL","NULL","NULL","NULL","NULL"
"term-106522","?","NULL","947462400000","1068114706000","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-106522","https://data.fitzmuseum.cam.ac.uk/api/v1/periods/term-106522","NULL","NULL","NULL","NULL","NULL","NULL"
"term-106602","16th century","NULL","9.48672e+11","1449764511000","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-106602","https://data.fitzmuseum.cam.ac.uk/api/v1/periods/term-106602","NULL","NULL","NULL","NULL","NULL","NULL"
"term-106607","early 17th Century","NULL","948758400000","1439823385000","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-106607","https://data.fitzmuseum.cam.ac.uk/api/v1/periods/term-106607","NULL","NULL","NULL","NULL","NULL","NULL"
"term-106636","late 1650s","NULL","948931200000","970065268000","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-106636","https://data.fitzmuseum.cam.ac.uk/api/v1/periods/term-106636","NULL","NULL","NULL","NULL","NULL","NULL"
"term-106655","early 18th Century","NULL","949017600000","1439822281000","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-106655","https://data.fitzmuseum.cam.ac.uk/api/v1/periods/term-106655","NULL","NULL","NULL","NULL","NULL","NULL"
"term-106670","1730s","NULL","949363200000","968762987000","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-106670","https://data.fitzmuseum.cam.ac.uk/api/v1/periods/term-106670","NULL","NULL","NULL","NULL","NULL","NULL"
"term-106686","eartly 18th Century","NULL","949449600000","1312633971000","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-106686","https://data.fitzmuseum.cam.ac.uk/api/v1/periods/term-106686","NULL","NULL","NULL","NULL","NULL","NULL"
"term-106765","second half of the 17th Century","NULL","9.49968e+11","1312634017000","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-106765","https://data.fitzmuseum.cam.ac.uk/api/v1/periods/term-106765","NULL","NULL","NULL","NULL","NULL","NULL"
"term-106770","1640s","NULL","950054400000","968762964000","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-106770","https://data.fitzmuseum.cam.ac.uk/api/v1/periods/term-106770","NULL","NULL","NULL","NULL","NULL","NULL"
"term-106779","late 18th century","NULL","950140800000","1439219169000","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-106779","https://data.fitzmuseum.cam.ac.uk/api/v1/periods/term-106779","NULL","NULL","NULL","NULL","NULL","NULL"
"term-106803","late 1880s","NULL","951091200000","1042811429000","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-106803","https://data.fitzmuseum.cam.ac.uk/api/v1/periods/term-106803","NULL","NULL","NULL","NULL","NULL","NULL"
"term-106837","late 1860s","NULL","951868800000","970065286000","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-106837","https://data.fitzmuseum.cam.ac.uk/api/v1/periods/term-106837","NULL","NULL","NULL","NULL","NULL","NULL"
"term-106851","mid-19th Century","NULL","952041600000","1439303556000","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-106851","https://data.fitzmuseum.cam.ac.uk/api/v1/periods/term-106851","NULL","NULL","NULL","NULL","NULL","NULL"
"term-106853","19th century","NULL","952041600000","1437733821000","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-106853","https://data.fitzmuseum.cam.ac.uk/api/v1/periods/term-106853","NULL","NULL","NULL","NULL","NULL","NULL"
"term-106884","1650s","NULL","9.5256e+11","968762977000","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-106884","https://data.fitzmuseum.cam.ac.uk/api/v1/periods/term-106884","NULL","NULL","NULL","NULL","NULL","NULL"
"term-106904","1850s","NULL","953078400000","968763018000","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-106904","https://data.fitzmuseum.cam.ac.uk/api/v1/periods/term-106904","NULL","NULL","NULL","NULL","NULL","NULL"
"term-106916","end of the 15th Century","NULL","953251200000","1312634197000","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-106916","https://data.fitzmuseum.cam.ac.uk/api/v1/periods/term-106916","NULL","NULL","NULL","NULL","NULL","NULL"
"term-106921","1870s","NULL","953510400000","968763028000","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-106921","https://data.fitzmuseum.cam.ac.uk/api/v1/periods/term-106921","NULL","NULL","NULL","NULL","NULL","NULL"
"term-106927","1830s","NULL","953510400000","968763007000","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-106927","https://data.fitzmuseum.cam.ac.uk/api/v1/periods/term-106927","NULL","NULL","NULL","NULL","NULL","NULL"
"term-106986","1740s","NULL","954201600000","968762995000","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-106986","https://data.fitzmuseum.cam.ac.uk/api/v1/periods/term-106986","NULL","NULL","NULL","NULL","NULL","NULL"
"term-107003","1940s","NULL","954460800000","968421621000","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-107003","https://data.fitzmuseum.cam.ac.uk/api/v1/periods/term-107003","NULL","NULL","NULL","NULL","NULL","NULL"
"term-107013","early 1850s","NULL","9.5472e+11","986394453000","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-107013","https://data.fitzmuseum.cam.ac.uk/api/v1/periods/term-107013","NULL","NULL","NULL","NULL","NULL","NULL"
"term-107047","late 1840s","NULL","955324800000","970065277000","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-107047","https://data.fitzmuseum.cam.ac.uk/api/v1/periods/term-107047","NULL","NULL","NULL","NULL","NULL","NULL"
"term-107072","1580s","NULL","956620800000","968762942000","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-107072","https://data.fitzmuseum.cam.ac.uk/api/v1/periods/term-107072","NULL","NULL","NULL","NULL","NULL","NULL"
"term-107201","1630s","NULL","9.58608e+11","968762953000","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-107201","https://data.fitzmuseum.cam.ac.uk/api/v1/periods/term-107201","NULL","NULL","NULL","NULL","NULL","NULL"
"term-107227","early 1860s","NULL","9.5904e+11","986394462000","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-107227","https://data.fitzmuseum.cam.ac.uk/api/v1/periods/term-107227","NULL","NULL","NULL","NULL","NULL","NULL"
"term-107270","15th century","NULL","960249600000","1437734069000","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-107270","https://data.fitzmuseum.cam.ac.uk/api/v1/periods/term-107270","NULL","NULL","NULL","NULL","NULL","NULL"
"term-107318","20th century","NULL","961977600000","1118416961000","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-107318","https://data.fitzmuseum.cam.ac.uk/api/v1/periods/term-107318","NULL","NULL","NULL","NULL","NULL","NULL"
"term-107382","Edo","NULL","963446400000","1337857326000","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-107382","https://data.fitzmuseum.cam.ac.uk/api/v1/periods/term-107382","Japan","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-107800","https://data.fitzmuseum.cam.ac.uk/api/v1/periods/term-107800","NULL","NULL","NULL"
"term-107404","early 1870s","NULL","964051200000","986394428000","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-107404","https://data.fitzmuseum.cam.ac.uk/api/v1/periods/term-107404","NULL","NULL","NULL","NULL","NULL","NULL"
"term-10741","Fatimid","NULL","1312636083000","1349354654000","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-10741","https://data.fitzmuseum.cam.ac.uk/api/v1/periods/term-10741","<Egyptian, Syrian and Iraqi Islamic styles and periods>","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-9210","https://data.fitzmuseum.cam.ac.uk/api/v1/periods/term-9210","NULL","NULL","NULL"
"term-107437","George III","NULL","966902400000","1358239372000","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-107437","https://data.fitzmuseum.cam.ac.uk/api/v1/periods/term-107437","NULL","NULL","NULL","NULL","NULL","NULL"
"term-107684","George V","NULL","968889600000","1358239370000","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-107684","https://data.fitzmuseum.cam.ac.uk/api/v1/periods/term-107684","NULL","NULL","NULL","NULL","NULL","NULL"
"term-107693","George VI","NULL","9.68976e+11","1358239427000","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-107693","https://data.fitzmuseum.cam.ac.uk/api/v1/periods/term-107693","NULL","NULL","NULL","NULL","NULL","NULL"
"term-107695","14th Century","NULL","9.68976e+11","1437734129000","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-107695","https://data.fitzmuseum.cam.ac.uk/api/v1/periods/term-107695","NULL","NULL","NULL","NULL","NULL","NULL"
"term-107696","Charles II","NULL","9.68976e+11","1312635509000","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-107696","https://data.fitzmuseum.cam.ac.uk/api/v1/periods/term-107696","NULL","NULL","NULL","NULL","NULL","NULL"
"term-107700","Elizabeth II","NULL","9.68976e+11","1358239432000","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-107700","https://data.fitzmuseum.cam.ac.uk/api/v1/periods/term-107700","NULL","NULL","NULL","NULL","NULL","NULL"
"term-107736","George II","NULL","969926400000","1153152547000","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-107736","https://data.fitzmuseum.cam.ac.uk/api/v1/periods/term-107736","NULL","NULL","NULL","NULL","NULL","NULL"
"term-107742","late 1870s","NULL","970012800000","1312635707000","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-107742","https://data.fitzmuseum.cam.ac.uk/api/v1/periods/term-107742","NULL","NULL","NULL","NULL","NULL","NULL"
"term-107748","1950s","NULL","970099200000","1312635508000","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-107748","https://data.fitzmuseum.cam.ac.uk/api/v1/periods/term-107748","NULL","NULL","NULL","NULL","NULL","NULL"
"term-107749","1930s","NULL","970099200000","1312651125000","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-107749","https://data.fitzmuseum.cam.ac.uk/api/v1/periods/term-107749","NULL","NULL","NULL","NULL","NULL","NULL"
"term-107750","1970s","NULL","970099200000","1312635472000","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-107750","https://data.fitzmuseum.cam.ac.uk/api/v1/periods/term-107750","NULL","NULL","NULL","NULL","NULL","NULL"
"term-107754","1920s","NULL","970099200000","1312635497000","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-107754","https://data.fitzmuseum.cam.ac.uk/api/v1/periods/term-107754","NULL","NULL","NULL","NULL","NULL","NULL"
"term-107755","1960s","NULL","970185600000","1312635517000","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-107755","https://data.fitzmuseum.cam.ac.uk/api/v1/periods/term-107755","NULL","NULL","NULL","NULL","NULL","NULL"
"term-107760","1980s","NULL","970185600000","1312635722000","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-107760","https://data.fitzmuseum.cam.ac.uk/api/v1/periods/term-107760","NULL","NULL","NULL","NULL","NULL","NULL"
"term-107762","1990s","NULL","970185600000","1312635723000","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-107762","https://data.fitzmuseum.cam.ac.uk/api/v1/periods/term-107762","NULL","NULL","NULL","NULL","NULL","NULL"
"term-107763","mid 1780s","NULL","970185600000","1439303474000","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-107763","https://data.fitzmuseum.cam.ac.uk/api/v1/periods/term-107763","NULL","NULL","NULL","NULL","NULL","NULL"
"term-107764","1790s","NULL","970185600000","1312635728000","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-107764","https://data.fitzmuseum.cam.ac.uk/api/v1/periods/term-107764","NULL","NULL","NULL","NULL","NULL","NULL"
"term-107765","1780s","NULL","970185600000","1312635728000","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-107765","https://data.fitzmuseum.cam.ac.uk/api/v1/periods/term-107765","NULL","NULL","NULL","NULL","NULL","NULL"
"term-107767","1860s","NULL","970444800000","1312637482000","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-107767","https://data.fitzmuseum.cam.ac.uk/api/v1/periods/term-107767","NULL","NULL","NULL","NULL","NULL","NULL"
"term-107769","1880s","NULL","970531200000","1312635858000","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-107769","https://data.fitzmuseum.cam.ac.uk/api/v1/periods/term-107769","NULL","NULL","NULL","NULL","NULL","NULL"
"term-107804","12th Century","NULL","971049600000","1312635791000","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-107804","https://data.fitzmuseum.cam.ac.uk/api/v1/periods/term-107804","NULL","NULL","NULL","NULL","NULL","NULL"
"term-107871","13th Century","NULL","971308800000","1312635974000","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-107871","https://data.fitzmuseum.cam.ac.uk/api/v1/periods/term-107871","NULL","NULL","NULL","NULL","NULL","NULL"
"term-107981","mid-late 19th Century","NULL","971740800000","1439304334000","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-107981","https://data.fitzmuseum.cam.ac.uk/api/v1/periods/term-107981","NULL","NULL","NULL","NULL","NULL","NULL"
"term-108005","late 1830s","NULL","971913600000","1312635867000","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-108005","https://data.fitzmuseum.cam.ac.uk/api/v1/periods/term-108005","NULL","NULL","NULL","NULL","NULL","NULL"
"term-108006","early 1840s","NULL","971913600000","1312635867000","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-108006","https://data.fitzmuseum.cam.ac.uk/api/v1/periods/term-108006","NULL","NULL","NULL","NULL","NULL","NULL"
"term-108033","1840s","NULL","9.72e+11","1312635873000","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-108033","https://data.fitzmuseum.cam.ac.uk/api/v1/periods/term-108033","NULL","NULL","NULL","NULL","NULL","NULL"
"term-108039","George II or George III","NULL","9.72e+11","1312635463000","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-108039","https://data.fitzmuseum.cam.ac.uk/api/v1/periods/term-108039","NULL","NULL","NULL","NULL","NULL","NULL"
"term-108070","late 19th Century","NULL","972259200000","1439221757000","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-108070","https://data.fitzmuseum.cam.ac.uk/api/v1/periods/term-108070","NULL","NULL","NULL","NULL","NULL","NULL"
"term-108072","late 1960s","NULL","972259200000","1312635892000","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-108072","https://data.fitzmuseum.cam.ac.uk/api/v1/periods/term-108072","NULL","NULL","NULL","NULL","NULL","NULL"
"term-108082","Crimean War","NULL","972345600000","1311260226000","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-108082","https://data.fitzmuseum.cam.ac.uk/api/v1/periods/term-108082","NULL","NULL","NULL","NULL","NULL","NULL"
"term-108309","late 14th Century","NULL","973123200000","1439219370000","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-108309","https://data.fitzmuseum.cam.ac.uk/api/v1/periods/term-108309","NULL","NULL","NULL","NULL","NULL","NULL"
"term-108312","13th/14th Century","NULL","973123200000","1312635989000","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-108312","https://data.fitzmuseum.cam.ac.uk/api/v1/periods/term-108312","NULL","NULL","NULL","NULL","NULL","NULL"
"term-108470","18th/19th Century","NULL","9.73728e+11","1442508668000","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-108470","https://data.fitzmuseum.cam.ac.uk/api/v1/periods/term-108470","NULL","NULL","NULL","NULL","NULL","NULL"
"term-10856","Seljuk","NULL","1159747200000","1312648255000","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-10856","https://data.fitzmuseum.cam.ac.uk/api/v1/periods/term-10856","<Seljuk and Atabeg styles and periods>","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-9236","https://data.fitzmuseum.cam.ac.uk/api/v1/periods/term-9236","Turkey","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-106597","https://data.fitzmuseum.cam.ac.uk/api/v1/periods/term-106597"
"term-108566","16th/17th century","NULL","974073600000","1449764415000","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-108566","https://data.fitzmuseum.cam.ac.uk/api/v1/periods/term-108566","NULL","NULL","NULL","NULL","NULL","NULL"
"term-108607","late 1780s","NULL","974332800000","1312636108000","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-108607","https://data.fitzmuseum.cam.ac.uk/api/v1/periods/term-108607","NULL","NULL","NULL","NULL","NULL","NULL"
"term-108620","Silla Kingdom (57BC-956)","NULL","974419200000","1442408132000","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-108620","https://data.fitzmuseum.cam.ac.uk/api/v1/periods/term-108620","NULL","NULL","NULL","NULL","NULL","NULL"
"term-108621","5th Century","NULL","974419200000","1312636114000","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-108621","https://data.fitzmuseum.cam.ac.uk/api/v1/periods/term-108621","NULL","NULL","NULL","NULL","NULL","NULL"
"term-108623","Unified Silla Period","NULL","974419200000","1312636114000","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-108623","https://data.fitzmuseum.cam.ac.uk/api/v1/periods/term-108623","NULL","NULL","NULL","NULL","NULL","NULL"
